ID,ID_Alf,Año,Codigo_Departamento,Departamento,Codigo_Municipio_Alf,Codigo_Municipio,Municipio,Territorios_Funcionales,PESS,Tamaño_Municipio,Poblacion,Poblacion_Hombres,Poblacion_Mujeres,Homicidios_PNC,Hom_Multiple,Amenazas,Privacion_Libertad_PNC,Homicidios_Fuego_IML,Homicidios_IML,Homicidios_Mujeres_IML,Lesiones_IML,Lesiones_Mujeres_IML,Lesiones_Hombres,Lesiones_Fuego_IML,Violacion_IML,Vsexual_IML,Violacion_Mujeres_IML,Robo_Hombres_FGR,Robo_Mujeres_FGR,Robo_FGR,Extorsion_FGR,Ingresos_Tasas,Deflactor,Ingresos_Real,ingreso_real_hab,Consumo_KW,Consumo_KW_hab,Pobreza_FISDL,Homicidios_Habitantes,Amenazas_Habitantes,Privacion_Habitantes,Lesiones_Habitantes,Vsexual_Habitantes,Robo_Habitantes,Extorsion_Habitantes
1062014,01062014,2014,1,AHUACHAPAN,0106,106,GUAYMANGO,,No Pertenece,Mediano,20566,10258,10308,3,0,20,3,2,3,0,5,3,2,0,3,4,3,5,0,7,2,76514.47,100,76514.47,3.72043514251709,2415300.191226609,117.4414138793945,72.7,14.587183,97.247887,14.587183,24.311972,19.449577,34.036758,9.7247887
1072014,01072014,2014,1,AHUACHAPAN,0107,107,JUJUTLA,,No Pertenece,Grande,30838,14973,15865,12,3,41,9,9,12,3,11,4,7,0,4,7,4,0,0,0,3,169599.98,100,169599.98,5.499707698822022,5841854.075075329,189.4368591308594,59.5,38.913029,132.95285,29.184772,35.670277,22.699266,0,9.7282572
1082014,01082014,2014,1,AHUACHAPAN,0108,108,SAN FRANCISCO MENENDEZ,,No Pertenece,Grande,46974,22725,24249,28,6,85,13,20,28,4,23,17,6,2,4,12,4,2,1,7,2,912189.77,100,912189.77,19.41903495788574,15490041.80149158,329.7577819824219,57.6,59.607441,180.95117,27.674885,48.963257,25.546047,14.90186,4.2576747
1092014,01092014,2014,1,AHUACHAPAN,0109,109,SAN LORENZO AH,,No Pertenece,Mediano,10131,5133,4998,9,7,14,3,9,9,0,6,3,3,0,1,4,1,0,0,0,0,,,,,2348754.61,231.83837890625,53.3,88.836243,138.18971,29.612082,59.224163,39.482777,0,0
1102014,01102014,2014,1,AHUACHAPAN,0110,110,SAN PEDRO PUXTLA,,No Pertenece,Pequeño,8316,4143,4173,2,2,5,1,2,2,0,3,2,1,0,3,3,2,0,0,0,0,26316.14,100,26316.14,3.16451907157898,1549293.897444779,186.3027801513672,70.59999999999999,24.050024,60.125061,12.025012,36.075035,36.075035,0,0
1112014,01112014,2014,1,AHUACHAPAN,0111,111,TACUBA,,No Pertenece,Grande,32881,16368,16513,16,9,50,6,13,16,1,17,9,8,0,8,10,8,1,2,4,4,65557.42,100,65557.42,1.993778228759766,3398889.991450555,103.3694229125977,68.09999999999999,48.66032,152.06351,18.24762,51.701591,30.412701,12.16508,12.16508
1122014,01122014,2014,1,AHUACHAPAN,0112,112,TURIN,5,No Pertenece,Mediano,10514,4959,5555,7,0,40,2,5,7,1,14,4,10,0,1,2,1,1,0,1,3,64023.42,100,64023.42,6.089349269866943,3085242.009486485,293.4413146972656,32,66.577896,380.44513,19.022257,133.15579,19.022257,9.5111284,28.533384
2012014,02012014,2014,2,SANTA ANA,0201,201,CANDELARIA DE LA FRONTERA,,No Pertenece,Grande,25807,12377,13430,5,2,44,6,4,5,2,51,24,27,1,0,0,0,4,2,10,6,189146.14,100,189146.14,7.329257011413574,8986120.830347491,348.2047729492188,50.8,19.374588,170.49638,23.249506,197.6208,0,38.749176,23.249506
2022014,02022014,2014,2,SANTA ANA,0202,202,COATEPEQUE,,Pertenece,Grande,38647,18601,20046,21,3,38,7,16,21,2,49,18,31,4,6,9,6,3,1,12,2,202130.35,100,202130.35,5.230169296264648,24000865.21489932,621.0278930664063,50.6,54.337982,98.325874,18.112661,126.78863,23.287706,31.050276,5.175046
2032014,02032014,2014,2,SANTA ANA,0203,203,CHALCHUAPA,3,Pertenece,Grande,82362,39076,43286,67,2,118,25,50,67,9,199,105,92,13,21,39,21,11,5,60,17,991005.6900000001,100,991005.6899999999,12.03231716156006,32982392.08097907,400.4564208984375,38,81.348198,143.26996,30.353804,241.61627,47.351933,72.849129,20.640587
2042014,02042014,2014,2,SANTA ANA,0204,204,EL CONGO,,Pertenece,Grande,27362,12760,14602,13,0,32,11,7,13,1,55,30,23,6,9,12,9,7,1,24,5,344750.75,100,344750.75,12.59961795806885,9632127.997812104,352.0257263183594,50.6,47.511147,116.95052,40.20174,201.0087,43.856441,87.712883,18.273518
2052014,02052014,2014,2,SANTA ANA,0205,205,EL PORVENIR,3,No Pertenece,Pequeño,9345,4567,4778,4,0,14,4,4,4,0,15,10,5,0,3,4,3,3,0,6,1,48829.95,100,48829.95,5.22524881362915,5432895.984048592,581.3692626953125,48.6,42.803638,149.81273,42.803638,160.51364,42.803638,64.20546,10.70091
2062014,02062014,2014,2,SANTA ANA,0206,206,MASAHUAT,,No Pertenece,Pequeño,3436,1654,1782,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,32909.82,100,32909.82,9.577945709228516,862100.2269348317,250.9022827148438,77.7,0,58.207218,29.103609,29.103609,0,29.103609,0
2072014,02072014,2014,2,SANTA ANA,0207,207,METAPAN,4,Pertenece,Grande,63787,29458,34329,33,4,103,12,22,33,5,60,23,37,3,10,13,10,7,1,19,8,1371065.92,100,1371065.92,21.49444198608398,34826471.43306229,545.980712890625,38.1,51.73468,161.47491,18.812611,94.063057,20.380329,29.786634,12.54174
2082014,02082014,2014,2,SANTA ANA,0208,208,SAN ANTONIO PAJONAL,,No Pertenece,Pequeño,3299,1597,1702,1,0,3,1,1,1,0,5,1,4,0,1,1,1,0,0,0,0,54462.05,100,54462.05,16.50865364074707,1761339.857304419,533.901123046875,50.4,30.312216,90.936646,30.312216,151.56108,30.312216,0,0
2092014,02092014,2014,2,SANTA ANA,0209,209,SAN SEBASTIAN SALITRILLO,3,No Pertenece,Grande,25681,11872,13809,10,0,26,6,2,10,0,39,26,13,1,2,3,2,1,0,3,1,559145.76,100,559145.76,21.77274131774902,15244261.73491774,593.6007690429688,31.7,38.939293,101.24216,23.363577,151.86325,11.681788,11.681788,3.8939295
2102014,02102014,2014,2,SANTA ANA,0210,210,SANTA ANA,3,Pertenece,Muy Grande,267858,127507,140351,107,17,623,291,69,107,5,882,446,422,40,91,146,84,222,87,616,312,8247356.34,100,8247356.34,30.79003143310547,175558459.597048,655.4161376953125,35.2,39.946537,232.58592,108.63966,329.27896,54.506493,229.9726,116.47963
2112014,02112014,2014,2,SANTA ANA,0211,211,SANTA ROSA GUACHIPILIN,,No Pertenece,Pequeño,4994,2300,2694,1,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,41714.15,100,41714.15,8.352853775024414,1322554.648041888,264.8287353515625,57.7,20.024029,60.072086,0,20.024029,0,0,0
2122014,02122014,2014,2,SANTA ANA,0212,212,SANTIAGO DE LA FRONTERA,,No Pertenece,Pequeño,5392,2570,2822,1,0,2,0,1,1,0,9,4,5,1,0,1,0,0,0,0,1,44286.64,100,44286.64,8.213397979736328,1379509.389616303,255.8437347412109,68.2,18.545994,37.091988,0,166.91394,18.545994,0,18.545994
2132014,02132014,2014,2,SANTA ANA,0213,213,TEXISTEPEQUE,,No Pertenece,Mediano,18461,8777,9684,0,0,29,0,0,0,0,21,7,14,0,7,8,7,0,0,2,2,159525.76,100,159525.76,8.641230583190918,7702084.707186724,417.2084350585938,46.5,0,157.08792,0,113.75332,43.334599,10.83365,10.83365
3012014,03012014,2014,3,SONSONATE,0301,301,ACAJUTLA,1,Pertenece,Grande,57235,27383,29852,24,5,59,20,18,24,4,81,45,36,5,12,29,12,5,2,14,6,627212.84,100,627212.84,10.9585542678833,52290226.53339066,913.6057739257813,39.5,41.932384,103.08378,34.943653,141.52179,50.668297,24.460558,10.483096
3022014,03022014,2014,3,SONSONATE,0302,302,ARMENIA,6,Pertenece,Grande,38498,18201,20297,43,10,43,16,33,43,2,49,25,24,3,9,22,8,7,1,12,8,382822.15,100,382822.15,9.943948745727539,13324833.20630261,346.1175537109375,41.9,111.69411,111.69411,41.5606,127.27934,57.145824,31.17045,20.7803
3032014,03032014,2014,3,SONSONATE,0303,303,CALUCO,,No Pertenece,Mediano,10358,5279,5079,14,0,10,5,13,14,0,15,3,12,0,4,6,3,0,0,0,0,245173.65,100,245173.65,23.66997909545898,3000519.389358005,289.6813354492188,79,135.16122,96.543732,48.271866,144.8156,57.926239,0,0
3042014,03042014,2014,3,SONSONATE,0304,304,CUISNAHUAT,,No Pertenece,Mediano,14315,7115,7200,2,0,9,1,1,2,0,20,8,12,0,5,8,4,1,0,1,1,32426.6,100,32426.6,2.265218257904053,1965052.732954457,137.2722778320313,76,13.971358,62.871113,6.9856791,139.71359,55.885433,6.9856791,6.9856791
3052014,03052014,2014,3,SONSONATE,0305,305,IZALCO,,Pertenece,Grande,78970,37587,41383,68,22,111,75,44,68,4,168,91,77,15,25,49,22,11,2,30,10,497778.1899999999,100,497778.1899999999,6.303383350372315,20532768.7391602,260.0072021484375,60.6,86.10865,140.55971,94.972771,212.73901,62.048878,37.989109,12.663036
3062014,03062014,2014,3,SONSONATE,0306,306,JUAYUA,,Pertenece,Grande,25933,12227,13706,15,8,27,18,10,15,0,72,34,38,6,10,20,10,1,0,4,7,352634.63,100,352634.63,13.59791088104248,11469761.75434938,442.284423828125,48.9,57.841362,104.11445,69.40963,277.63852,77.121811,15.424363,26.992636
3072014,03072014,2014,3,SONSONATE,0307,307,NAHUIZALCO,,Pertenece,Grande,55380,26360,29020,50,6,88,41,30,50,3,137,74,63,14,14,20,14,0,2,6,8,426836.75,100,426836.75,7.707417011260986,8852723.681056542,159.8541717529297,41.9,90.285301,158.90213,74.033951,247.38173,36.11412,10.834236,14.445648
3082014,03082014,2014,3,SONSONATE,0308,308,NAHUILINGO,2,No Pertenece,Mediano,11897,5719,6178,11,2,21,6,8,11,0,22,15,7,0,2,6,2,1,0,1,1,60087.34,100,60087.34,5.050629615783691,3296295.682982102,277.0694885253906,53,92.460281,176.51509,50.43288,184.92056,50.43288,8.4054804,8.4054804
3092014,03092014,2014,3,SONSONATE,0309,309,SALCOATITAN,,No Pertenece,Pequeño,6234,2985,3249,3,0,6,2,2,3,0,11,6,5,0,2,4,0,0,0,0,1,101814.24,100,101814.24,16.33208847045898,1395142.519722597,223.7957153320313,36.4,48.123196,96.246391,32.08213,176.45172,64.164261,0,16.041065
3102014,03102014,2014,3,SONSONATE,0310,310,SAN ANTONIO DEL MONTE,2,No Pertenece,Grande,34835,15872,18963,5,0,50,5,2,5,0,42,24,18,0,3,12,3,0,0,0,1,337441.68,100,337441.68,9.686857223510742,8866997.647646543,254.5427703857422,56.4,14.35338,143.5338,14.35338,120.5684,34.448112,0,2.870676
3112014,03112014,2014,3,SONSONATE,0311,311,SAN JULIAN,,No Pertenece,Mediano,20398,9957,10441,18,4,42,12,10,18,2,56,32,24,0,4,8,4,6,0,11,3,121150.88,100,121150.88,5.939351081848145,8325798.718547385,408.1674194335938,33.3,88.243942,205.90254,58.829296,274.53671,39.219532,53.926857,14.707324
3122014,03122014,2014,3,SONSONATE,0312,312,SANTA CATARINA MASAHUAT,,No Pertenece,Mediano,11376,5496,5880,1,0,10,4,0,1,0,10,4,6,0,0,2,0,0,0,0,0,69466.41,100,69466.41,6.106400489807129,1430002.581969601,125.7034606933594,55.9,8.7904358,87.904358,35.161743,87.904358,17.580872,0,0
3132014,03132014,2014,3,SONSONATE,0313,313,SANTA ISABEL ISHUATAN,,No Pertenece,Mediano,11049,5418,5631,4,0,8,8,3,4,0,7,5,2,0,4,6,3,0,1,1,0,72958.88000000001,100,72958.88000000001,6.603210926055908,2346364.912820314,212.3599395751953,74.40000000000001,36.20237,72.404739,72.404739,63.354149,54.303558,9.0505924,0
3142014,03142014,2014,3,SONSONATE,0314,314,SANTO DOMINGO DE GUZMAN,,No Pertenece,Pequeño,7690,3607,4083,1,0,14,2,0,1,0,21,9,12,0,2,4,2,0,0,0,0,82535.26,100,82535.26,10.73280334472656,1212090.652400679,157.6190643310547,71.7,13.003901,182.05461,26.007803,273.08194,52.015606,0,0
3152014,03152014,2014,3,SONSONATE,0315,315,SONSONATE,2,Pertenece,Grande,73756,34482,39274,34,10,196,159,20,34,5,372,182,185,8,56,86,56,19,12,72,170,2690270.42,100,2690270.42,36.47527694702148,74397858.84937558,1008.702453613281,33.4,46.097946,265.74109,215.57568,504.36575,116.60069,97.619179,230.48972
3162014,03162014,2014,3,SONSONATE,0316,316,SONZACATE,2,No Pertenece,Grande,34519,15746,18773,7,2,48,12,4,7,2,49,28,21,2,7,10,7,2,0,5,2,548740.83,100,548740.83,15.89677619934082,13069170.40999507,378.6080322265625,23.3,20.278687,139.05385,34.763462,141.95081,28.969553,14.484776,5.7939105
4012014,04012014,2014,4,CHALATENANGO,0401,401,AGUA CALIENTE,,No Pertenece,Pequeño,8423,3810,4613,9,2,30,0,8,9,2,14,3,11,1,2,7,2,0,0,0,0,106203.91,100,106203.91,12.60879898071289,2928380.611217538,347.664794921875,57.3,106.85029,356.16763,0,166.21156,83.105782,0,0
4022014,04022014,2014,4,CHALATENANGO,0402,402,ARCATAO,,No Pertenece,Pequeño,2610,1315,1295,0,0,12,1,0,0,0,7,2,5,0,0,0,0,0,0,0,1,18418.9,100,18418.9,7.057049751281738,661199.9020350967,253.3332977294922,72,0,459.77011,38.314175,268.19922,0,0,38.314175
4032014,04032014,2014,4,CHALATENANGO,0403,403,AZACUALPA,,No Pertenece,Pequeño,1061,511,550,0,0,5,0,0,0,0,5,2,3,1,0,0,0,0,0,1,1,28690.73,100,28690.73,27.04121589660645,733034.3731349711,690.8900756835938,58.6,0,471.25354,0,471.25354,0,94.25071,94.25071
4042014,04042014,2014,4,CHALATENANGO,0404,404,CITALA,,No Pertenece,Pequeño,4047,1887,2160,3,0,7,2,2,3,0,5,1,4,1,2,2,2,0,0,0,0,26221.75,100,26221.75,6.479305744171143,1621632.273191776,400.6998596191406,55.7,74.128983,172.96764,49.419323,123.54831,49.419323,0,0
4052014,04052014,2014,4,CHALATENANGO,0405,405,COMALAPA,,No Pertenece,Pequeño,2842,1297,1545,0,0,4,0,0,0,0,12,4,8,0,0,0,0,0,0,0,1,10743.89,100,10743.89,3.780397653579712,1133753.210181745,398.9279479980469,64.7,0,140.74596,0,422.23785,0,0,35.186489
4062014,04062014,2014,4,CHALATENANGO,0406,406,CONCEPCION QUEZALTEPEQUE,,No Pertenece,Pequeño,6679,3127,3552,1,0,13,1,1,1,0,11,5,6,1,1,4,1,2,0,3,1,45233.66,100,45233.66,6.772520065307617,2088628.620110309,312.7157592773438,61.7,14.972301,194.63992,14.972301,164.69531,59.889206,44.916904,14.972301
4072014,04072014,2014,4,CHALATENANGO,0407,407,CHALATENANGO,,No Pertenece,Grande,30563,14679,15884,13,0,89,14,11,13,2,95,38,57,3,6,12,6,3,0,6,24,576186.16,100,576186.16,18.85240936279297,20026232.18142444,655.2443237304688,37.8,42.535091,291.20178,45.807022,310.83337,39.263161,19.63158,78.526321
4082014,04082014,2014,4,CHALATENANGO,0408,408,DULCE NOMBRE DE MARIA,,No Pertenece,Pequeño,4949,2300,2649,1,0,15,0,0,1,0,11,2,9,0,0,0,0,1,0,1,1,64548.68,100,64548.68,13.04277229309082,2069352.628262797,418.135498046875,58.4,20.206102,303.09152,0,222.26712,0,20.206102,20.206102
4092014,04092014,2014,4,CHALATENANGO,0409,409,EL CARRIZAL,,No Pertenece,Pequeño,2446,1128,1318,0,0,4,0,0,0,0,5,4,1,1,1,1,1,0,0,0,0,21099.4,100,21099.4,8.626083374023438,666700.1723284234,272.5675354003906,71.59999999999999,0,163.5323,0,204.41537,40.883076,0,0
4102014,04102014,2014,4,CHALATENANGO,0410,410,EL PARAISO,,No Pertenece,Mediano,12411,5874,6537,8,2,29,4,6,8,0,32,14,18,1,3,7,3,2,3,5,0,125225.23,100,125225.23,10.08985805511475,4810624.761739644,387.6097717285156,48.8,64.458946,233.66368,32.229473,257.83578,56.401581,40.286842,0
4112014,04112014,2014,4,CHALATENANGO,0411,411,LA LAGUNA,,No Pertenece,Pequeño,3964,1935,2029,1,0,15,0,1,1,0,10,4,6,0,4,7,4,0,0,1,0,43013.69,100,43013.69,10.85108184814453,1030150.099327378,259.8764038085938,71.09999999999999,25.227043,378.40564,0,252.27043,176.58931,25.227043,0
4122014,04122014,2014,4,CHALATENANGO,0412,412,LA PALMA,,No Pertenece,Mediano,13296,6230,7066,2,0,36,2,1,2,1,8,0,8,0,5,8,4,1,0,1,2,155587.98,100,155587.98,11.7018632888794,3992047.690248636,300.2442626953125,52.4,15.042118,270.75812,15.042118,60.168472,60.168472,7.521059,15.042118
4132014,04132014,2014,4,CHALATENANGO,0413,413,LA REINA,,No Pertenece,Pequeño,9982,4643,5339,7,2,29,1,5,7,1,11,3,8,2,1,3,1,2,1,4,1,77594.96000000001,100,77594.96000000001,7.77348804473877,2675453.291426954,268.0277709960938,48.6,70.126228,290.52295,10.018032,110.19836,30.054098,40.072128,10.018032
4142014,04142014,2014,4,CHALATENANGO,0414,414,LAS VUELTAS,,No Pertenece,Pequeño,735,352,383,0,0,3,0,0,0,0,13,2,11,0,0,0,0,0,0,0,1,20596.87,100,20596.87,28.02295303344727,423600.7269695086,576.3275146484375,75.2,0,408.16327,0,1768.7075,0,0,136.05443
4152014,04152014,2014,4,CHALATENANGO,0415,415,NOMBRE DE JESUS,,No Pertenece,Pequeño,4418,2054,2364,2,0,13,0,2,2,0,4,2,2,0,2,2,2,0,0,0,0,48545.53,100,48545.53,10.98812389373779,1232996.950540593,279.0848693847656,62.7,45.269352,294.25079,0,90.538704,45.269352,0,0
4162014,04162014,2014,4,CHALATENANGO,0416,416,NUEVA CONCEPCION,,No Pertenece,Grande,30151,13936,16215,12,0,26,2,9,12,0,40,17,23,1,10,19,10,1,1,7,7,351273.42,100,351273.42,11.65047359466553,15795496.14904176,523.8796997070313,46.6,39.799675,86.232628,6.6332793,132.66559,63.016151,23.216476,23.216476
4172014,04172014,2014,4,CHALATENANGO,0417,417,NUEVA TRINIDAD,,No Pertenece,Pequeño,1396,715,681,0,0,8,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,13220.87,100,13220.87,9.470537185668945,396635.2563848812,284.1226806640625,65.5,0,573.06592,71.63324,71.63324,71.63324,0,0
4182014,04182014,2014,4,CHALATENANGO,0418,418,OJOS DE AGUA ,,No Pertenece,Pequeño,3697,1610,2087,1,0,8,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,44661.31,100,44661.31,12.08041954040527,844014.0313205754,228.2970123291016,71.8,27.048958,216.39166,0,81.146873,0,0,0
4192014,04192014,2014,4,CHALATENANGO,0419,419,POTONICO,,No Pertenece,Pequeño,1374,650,724,0,0,2,3,0,0,0,2,1,1,0,0,3,0,0,0,0,0,13498.87,100,13498.87,9.824504852294922,661021.7000581226,481.0929260253906,76.2,0,145.56041,218.34061,145.56041,218.34061,0,0
4202014,04202014,2014,4,CHALATENANGO,0420,420,SAN ANTONIO DE LA CRUZ,,No Pertenece,Pequeño,1702,837,865,0,0,2,0,0,0,0,2,1,1,0,1,1,1,0,0,1,0,17832.72,100,17832.72,10.47750854492188,942282.6987525404,553.6326293945313,64.7,0,117.50881,0,117.50881,58.754406,58.754406,0
4212014,04212014,2014,4,CHALATENANGO,0421,421,SAN ANTONIO LOS RANCHOS,,No Pertenece,Pequeño,1598,780,818,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,23099.74,100,23099.74,14.45540714263916,446130.6521896476,279.1806335449219,80.2,0,187.73466,0,125.15645,0,62.578224,0
4222014,04222014,2014,4,CHALATENANGO,0422,422,SAN FERNANDO CHALATE,,No Pertenece,Pequeño,2808,1371,1437,0,0,7,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,23523.44,100,23523.44,8.377293586730957,392876.0470536777,139.9131164550781,81.8,0,249.28775,0,71.225075,0,0,0
4232014,04232014,2014,4,CHALATENANGO,0423,423,SAN FRANCISCO LEMPA,,No Pertenece,Pequeño,822,405,417,2,2,3,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,19941.83,100,19941.83,24.26013374328613,481455.4955345723,585.7122802734375,57.3,243.30901,364.9635,0,243.30901,0,0,0
4242014,04242014,2014,4,CHALATENANGO,0424,424,SAN FRANCISCO MORAZAN,,No Pertenece,Pequeño,4005,2033,1972,2,0,3,0,2,2,0,4,2,2,0,0,0,0,0,0,1,0,6359.1,100,6359.1,1.587790250778198,581877.0873779429,145.2876586914063,77.2,49.937576,74.906364,0,99.875153,0,24.968788,0
4252014,04252014,2014,4,CHALATENANGO,0425,425,SAN IGNACIO,,No Pertenece,Pequeño,9525,4433,5092,1,0,28,2,0,1,0,32,5,27,0,0,8,0,0,0,0,0,38121.03,100,38121.03,4.002207756042481,2783355.089996271,292.2157592773438,55.5,10.498688,293.96326,20.997375,335.95801,83.989502,0,0
4262014,04262014,2014,4,CHALATENANGO,0426,426,SAN ISIDRO LABRADOR,,No Pertenece,Pequeño,2613,1241,1372,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,5619.52,100,5619.52,2.150600910186768,191287.1803642065,73.20596313476563,75.8,38.270187,0,0,38.270187,0,0,0
4272014,04272014,2014,4,CHALATENANGO,0427,427,SAN JOSE CANCASQUE,,No Pertenece,Pequeño,1576,798,778,0,0,7,0,0,0,0,6,1,5,0,1,1,1,0,0,0,0,18338.69,100,18338.69,11.6362247467041,512452.1753435364,325.1600036621094,81.3,0,444.16245,0,380.71066,63.451778,0,0
4282014,04282014,2014,4,CHALATENANGO,0428,428,SAN JOSE LAS FLORES,,No Pertenece,Pequeño,1353,696,657,0,0,2,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,26187.79,100,26187.79,19.35535049438477,527953.0739892324,390.209228515625,67.90000000000001,0,147.81966,0,443.45898,0,0,0
4292014,04292014,2014,4,CHALATENANGO,0429,429,SAN LUIS DEL CARMEN,,No Pertenece,Pequeño,1022,492,530,3,0,3,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,23640.51,100,23640.51,23.13161468505859,549383.9549957541,537.5576782226563,65.8,293.54208,293.54208,0,0,97.847359,0,0
4302014,04302014,2014,4,CHALATENANGO,0430,430,SAN MIGUEL DE MERCEDES,,No Pertenece,Pequeño,2501,1240,1261,1,0,4,0,1,1,0,4,0,4,1,1,1,1,0,0,0,1,26132.66,100,26132.66,10.44888401031494,802530.5789675739,320.8838806152344,56.1,39.984005,159.93602,0,159.93602,39.984005,0,39.984005
4312014,04312014,2014,4,CHALATENANGO,0431,431,SAN RAFAEL,,No Pertenece,Pequeño,4364,2021,2343,1,0,9,0,1,1,0,14,7,7,1,3,6,3,0,0,0,1,56231.64,100,56231.64,12.88534355163574,2170933.077984468,497.4640502929688,47.8,22.914757,206.23282,0,320.80661,137.48854,0,22.914757
4322014,04322014,2014,4,CHALATENANGO,0432,432,SANTA RITA,,No Pertenece,Pequeño,6622,3149,3473,1,0,10,0,0,1,0,12,3,9,0,2,3,2,0,1,3,1,38653.11,100,38653.11,5.837074756622315,2118280.800206176,319.8853454589844,41.9,15.101178,151.01178,0,181.21414,45.303535,45.303535,15.101178
4332014,04332014,2014,4,CHALATENANGO,0433,433,TEJUTLA,,No Pertenece,Mediano,14378,6889,7489,22,4,48,10,18,22,3,37,14,23,0,7,13,7,2,0,11,5,210136.91,100,210136.91,14.61516952514648,8355222.826329498,581.1116333007813,46.2,153.01155,333.84338,69.550705,257.33759,90.415916,76.505775,34.775352
5012014,05012014,2014,5,LA LIBERTAD,0501,501,ANTIGUO CUSCATLAN,14,No Pertenece,Grande,42278,19235,23043,7,2,58,13,4,7,1,39,22,17,3,4,5,4,45,18,77,15,5387590.21,100,5387590.21,127.4324722290039,307587916.5889898,7275.36572265625,10.6,16.557076,137.18719,30.748854,92.246559,11.826482,182.12782,35.479446
5022014,05022014,2014,5,LA LIBERTAD,0502,502,CIUDAD ARCE,,No Pertenece,Grande,71116,34037,37079,18,0,106,10,9,18,0,66,32,34,1,6,19,6,49,7,81,9,423244.53,100,423244.53,5.951467037200928,130650314.0129729,1837.143676757813,25.8,25.31076,149.05225,14.061533,92.806122,26.716913,113.89842,12.65538
5032014,05032014,2014,5,LA LIBERTAD,0503,503,COLON,6,Pertenece,Muy Grande,128376,60248,68128,98,8,176,58,80,98,8,127,71,55,3,22,41,18,80,20,154,38,1931488.17,100,1931488.17,15.04555511474609,131725314.8798129,1026.08984375,26.7,76.338257,137.09727,45.179783,98.928146,31.937433,119.96011,29.600548
5042014,05042014,2014,5,LA LIBERTAD,0504,504,COMASAGUA,,No Pertenece,Mediano,12400,6257,6143,5,2,17,0,4,5,0,12,4,8,2,4,7,4,2,0,4,4,42980.01,100,42980.01,3.466129779815674,3255473,262.5381469726563,60.2,40.322582,137.09677,0,96.774193,56.451614,32.258064,32.258064
5052014,05052014,2014,5,LA LIBERTAD,0505,505,CHILTIUPAN,,No Pertenece,Mediano,11717,5902,5815,2,0,18,1,1,2,0,9,3,6,0,2,6,2,5,1,10,1,60326.41,100,60326.41,5.148622512817383,2935120,250.5009765625,55.2,17.069216,153.62294,8.5346079,76.81147,51.207645,85.346077,8.5346079
5062014,05062014,2014,5,LA LIBERTAD,0506,506,HUIZUCAR,14,No Pertenece,Mediano,16517,8008,8509,18,3,13,0,13,18,0,17,10,7,2,10,13,9,3,0,17,4,140470.31,100,140470.31,8.504590034484863,3107410,188.1340484619141,50.1,108.97863,78.706787,0,102.92426,78.706787,102.92426,24.217472
5072014,05072014,2014,5,LA LIBERTAD,0507,507,JAYAQUE,,No Pertenece,Mediano,11765,5760,6005,4,2,11,1,1,4,0,6,2,4,0,1,4,0,4,0,5,1,93145.58,100,93145.58,7.917176246643066,14126302,1200.705688476563,37.6,33.999149,93.497665,8.4997873,50.998726,33.999149,42.498936,8.4997873
5082014,05082014,2014,5,LA LIBERTAD,0508,508,JICALAPA,,No Pertenece,Pequeño,5739,2829,2910,2,0,6,1,2,2,0,6,6,0,0,2,3,2,2,0,4,0,34829.22,100,34829.22,6.068865776062012,1568666,273.3343811035156,63.9,34.849277,104.54783,17.424639,104.54783,52.273914,69.698555,0
5092014,05092014,2014,5,LA LIBERTAD,0509,509,LA LIBERTAD,,Pertenece,Grande,40251,19316,20935,11,2,121,26,8,11,2,139,72,66,5,39,70,37,18,15,78,25,1014329.63,100,1014329.63,25.20010948181152,27706203,688.3357543945313,41.7,27.328514,300.61365,64.594666,345.33304,173.90872,193.78401,62.11026
5102014,05102014,2014,5,LA LIBERTAD,0510,510,NUEVO CUSCATLAN,14,No Pertenece,Pequeño,8464,4032,4432,1,0,20,1,1,1,0,24,14,10,0,3,5,3,2,0,2,3,570967.99,100,570967.99,67.45841217041016,16072778,1898.957763671875,40.4,11.814745,236.29489,11.814745,283.55386,59.073723,23.62949,35.444233
5112014,05112014,2014,5,LA LIBERTAD,0511,511,SANTA TECLA,14,Pertenece,Muy Grande,136735,62131,74604,22,6,247,54,17,22,1,210,122,88,7,24,53,22,142,69,272,55,7467880.22,100,7467880.22,54.61571884155273,201071545.12,1470.519897460938,18.2,16.089516,180.64139,39.492451,153.58174,38.761108,198.92493,40.223789
5122014,05122014,2014,5,LA LIBERTAD,0512,512,QUEZALTEPEQUE,,Pertenece,Grande,57601,27111,30490,57,11,99,25,44,57,6,69,39,30,3,3,15,3,35,9,70,35,1241538,100,1241538,21.55410575866699,80525173.19183005,1397.982177734375,30.3,98.956612,171.87201,43.402023,119.78959,26.041214,121.52567,60.762833
